Genome ID,Domain,Phylum,Class,Order,Family,Genus,Species
TOBG_EAC-674,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_G,null
TOBG_EAC-675,Archaea,Euryarcheoata,null,null,novelFamily_I,null,null
TOBG_SAT-112,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,null,null
TOBG_ARS-1358,Archaea,Euryarcheoata,null,null,null,null,null
TOBG_EAC-671,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,null,null
TOBG_EAC-1938,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_D,null,null,null
TOBG_SP-124,Bacteria,Proteobacteria,Deltaproteobacteria,null,null,null,null
TOBG_NP-937,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,null
TOBG_NP-936,Bacteria,Acidobacteria,null,null,novelFamily_B,null,null
TOBG_SP-102,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_NP-932,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_SP-106,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null
TOBG_SP-109,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,null
TOBG_SP-108,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_ARS-1172,Archaea,Nanoarchaoeta,null,null,null,null,null
TOBG_EAC-710,Archaea,Euryarcheoata,null,null,novelFamily_B,null,null
TOBG_EAC-713,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,null
TOBG_EAC-712,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_ARS-1176,Archaea,null,null,null,null,null,null
TOBG_EAC-714,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_D,null
TOBG_NP-153,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,null,null,null
TOBG_NP-152,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_ARS-1178,Archaea,null,null,null,null,null,null
TOBG_NAT-66,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,novel_genusE10,null
TOBG_NAT-67,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,null,null
TOBG_NAT-65,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_NAT-62,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_NAT-63,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flammeovirgaceae,novelGenus_C,null
TOBG_EAC-1924,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_D,null
TOBG_NAT-61,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_E,null
TOBG_IN-930,Archaea,Euryarcheoata,null,null,novelFamily_F,null,null
TOBG_NAT-68,Archaea,Euryarcheoata,null,null,novelFamily_D,null,null
TOBG_NAT-69,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_G,null
TOBG_RS-361,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_RS-363,Bacteria,Proteobacteria,Deltaproteobacteria,null,null,null,null
TOBG_RS-362,Bacteria,Chloroflexi,novelClass_A,null,null,null,null
TOBG_RS-365,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_RS-364,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,null,null,null
TOBG_RS-367,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Citromicrobium,null
TOBG_RS-366,Archaea,null,null,null,null,null,null
TOBG_RS-369,Bacteria,Gemmatimonadetes,ÂGemmatimonadetes,null,null,null,null
TOBG_NAT-88,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_B,null,null
TOBG_NAT-89,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Ponticaulis,null
TOBG_SP-216,Bacteria,Verrucomicrobia,Opitutae,novelOrder_B,null,null,null
TOBG_SP-211,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,null,null
TOBG_SP-210,Archaea,Euryarcheoata,null,null,novelFamily_L,null,null
TOBG_SP-213,Bacteria,Acidobacteria,novelClass_A,null,null,null,null
TOBG_SP-212,Archaea,Euryarcheoata,null,null,novelFamily_E,null,null
TOBG_NAT-81,Bacteria,Poribacteria,null,null,null,null,null
TOBG_NAT-82,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thioclava,null
TOBG_NAT-84,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_NAT-85,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cytophagaceae,null,null
TOBG_NAT-86,Archaea,Euryarcheoata,null,null,novelFamily_G,null,null
TOBG_SP-3048,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_SP-3049,Bacteria,Saccharibacteria,null,null,null,null,null
TOBG_SP-3040,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_F,null
TOBG_SP-3041,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_SP-3044,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_SP-3045,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_SP-3046,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,nove_genusE8,null
TOBG_SAT-2654,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_G,null
TOBG_RS-562,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_D,null
TOBG_SP-4251,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_ARS-36,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,null
TOBG_ARS-37,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Halobacteriovoraceae,Halobacteriovorax,null
TOBG_ARS-34,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,null,null,null
TOBG_ARS-35,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324cluster,null,null,null
TOBG_ARS-33,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,null,Micavibrio,null
TOBG_ARS-30,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,novelFamily_A,null,null
TOBG_ARS-31,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_MED-846,Archaea,Euryarcheoata,null,null,novelFamily_G,null,null
TOBG_MED-847,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_F,null
TOBG_MED-844,Bacteria,Actinobacteria,novelClass_A,null,null,null,null
TOBG_MED-845,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_H,null
TOBG_MED-842,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_G,null
TOBG_MED-840,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,novelGenus_A,null
TOBG_MED-841,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,null,null,null
TOBG_SP-4258,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,novel_familyE2,null,null
TOBG_MED-849,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_E,null,null,null
TOBG_SP-119,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flammeovirgaceae,Fabibacter,null
TOBG_SAT-1451,Bacteria,Poribacteria,null,null,null,null,null
TOBG_SAT-1450,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_SAT-33,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,null,Micavibrio,null
TOBG_SP-283,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_E,null
TOBG_SP-156,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,null,Geminicoccus,null
TOBG_RS-389,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_RS-388,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,null,null,null
TOBG_RS-383,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_I,null
TOBG_RS-381,Bacteria,Chloroflexi,novelClass_F,null,null,null,null
TOBG_RS-380,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,novel_genusE10,null
TOBG_RS-387,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,null
TOBG_RS-386,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_RS-385,Bacteria,Chloroflexi,novelClass_E,novelOrder_C,null,null,null
TOBG_RS-384,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,null
TOBG_IN-19,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Thalassopira,null
TOBG_IN-14,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Maricaulis,null
TOBG_IN-16,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,null
TOBG_IN-17,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_B,novelSpecies_B
TOBG_IN-10,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Crenotrichaceae,Balneola,null
TOBG_IN-11,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Hyphomonas,null
TOBG_IN-13,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Cyclobacteriaceae,Algoriphagus,null
TOBG_SAT-158,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,SAR116cluster,null,null
TOBG_NP-1000,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,novelFamily_D,null,null
TOBG_SP-86,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,null,null
TOBG_NAT-575,Bacteria,Chloroflexi,novelClass_E,novelOrder_A,null,null,null
TOBG_CPC-25,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Maricaulis,null
TOBG_CPC-24,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanospirillum,null
TOBG_CPC-27,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_CPC-21,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Tistrella,null
TOBG_CPC-20,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_CPC-23,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,novelFamily_D,null,null
TOBG_CPC-22,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,null
TOBG_MED-203,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_E,null,null,null
TOBG_CPC-29,Bacteria,Proteobacteria,novelClass_A,null,null,null,null
TOBG_NP-28,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Morazellaceae,Acinetobacter,null
TOBG_SP-88,Archaea,Euryarcheoata,null,null,novelFamily_H,null,null
TOBG_NP-29,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Mameliella,null
TOBG_SAT-132,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,null,null
TOBG_SAT-133,Bacteria,Proteobacteria,Gammaproteobacteria,null,null,null,null
TOBG_SP-47,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_SP-46,Archaea,Euryarcheoata,null,null,novelFamily_D,null,null
TOBG_SP-44,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Crenotrichaceae,Balneola,null
TOBG_SP-43,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Cycloclasticus,null
TOBG_SAT-136,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,novel_familyE1,null,null
TOBG_SP-41,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_EAC-2006,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Formosa,null
TOBG_SAT-138,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_EAC-68,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Gramella,null
TOBG_EAC-69,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,null,null
TOBG_SAT-18,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_NP-21,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_EAC-62,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Crenotrichaceae,Balneola,null
TOBG_EAC-63,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Cyclobacteriaceae,Algoriphagus,null
TOBG_EAC-60,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Parvibaculum,null
TOBG_EAC-66,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Mesonia,null
TOBG_EAC-64,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetovibrio,null
TOBG_EAC-65,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_E,null
TOBG_NAT-166,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_NAT-167,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yangia,null
TOBG_NAT-165,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,null,null
TOBG_MED-738,Archaea,Euryarcheoata,null,null,novelFamily_C,null,null
TOBG_MED-739,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,novelGenus_A,null
TOBG_NAT-160,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_C,null
TOBG_NAT-161,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_D,null
TOBG_MED-734,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,null,null
TOBG_MED-735,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_H,null
TOBG_MED-736,Bacteria,Planctomycetes,Phycisphaerae,Urania1B19,null,null,null
TOBG_MED-730,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,novel_genusE6,null
TOBG_MED-731,Bacteria,SBR1093,null,null,null,null,null
TOBG_MED-732,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Crenotrichaceae,Balneola,null
TOBG_NAT-169,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Gordoniaceae,Gordonia,null
TOBG_ARS-1215,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,null
TOBG_SAT-219,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,novelFamily_D,null,null
TOBG_SAT-218,Archaea,Euryarcheoata,null,null,novelFamily_F,null,null
TOBG_SAT-214,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_SAT-217,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,antarctica
TOBG_SAT-216,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,null
TOBG_SAT-211,Bacteria,SBR1093,null,null,null,null,null
TOBG_SAT-213,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,null,null,null
TOBG_SAT-212,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter,null
TOBG_SAT-150,Bacteria,Acidobacteria,null,null,novelFamily_B,null,null
TOBG_SP-152,Bacteria,null,null,null,null,null,null
TOBG_EAC-669,Archaea,Euryarcheoata,null,null,novelFamily_C,null,null
TOBG_SAT-108,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Confluentimicrobium,null
TOBG_ARS-1360,Bacteria,CandidatePhylaRadiation,null,null,null,null,null
TOBG_SAT-101,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cytophagaceae,Leeuwenhoekiella,null
TOBG_EAC-663,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,null,null
TOBG_EAC-662,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Pedosphaera,OPB35soil,null
TOBG_SAT-105,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_F,null,null
TOBG_SAT-104,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Xanthomarina,null
TOBG_SAT-107,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_H,null
TOBG_SAT-106,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Aequorivita,null
TOBG_SP-127,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,null,Roseibacillus,null
TOBG_NAT-188,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_A,null
TOBG_NAT-184,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_NAT-185,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,novel_genusE5,null
TOBG_NAT-187,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,null,null
TOBG_NAT-181,Bacteria,Verrucomicrobia,Verrucomicrobiae,novelOrder_A,novelFamily_A,null,null
TOBG_NAT-182,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,null,null
TOBG_NAT-183,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marinovum,null
TOBG_SP-116,Bacteria,Actinobacteria,novelClass_A,null,null,null,null
TOBG_SP-117,Archaea,Euryarcheoata,null,null,null,null,null
TOBG_NP-148,Bacteria,Chloroflexi,novelClass_E,novelOrder_A,null,null,null
TOBG_NP-149,Archaea,Euryarcheoata,null,null,novelFamily_G,null,null
TOBG_SP-112,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Rhodothermaceae,null,null
TOBG_SP-113,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_E,null
TOBG_SP-110,Bacteria,Planctomycetes,Phycisphaerae,Urania1B19,null,null,null
TOBG_SP-111,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_C,null,null,null
TOBG_NP-142,Archaea,Thaumarchaeota,null,null,null,null,null
TOBG_NP-140,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Microbacterium,null
TOBG_NP-141,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_NP-146,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,novel_genusE2,null
TOBG_NP-147,Archaea,Euryarcheoata,null,null,novelFamily_D,null,null
TOBG_NP-144,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Pelagibacter,null
TOBG_SP-3067,Archaea,Euryarcheoata,null,null,novelFamily_H,null,null
TOBG_RS-376,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Pedosphaera,novelGenus_A,null
TOBG_RS-374,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,novelFamily_E,null,null
TOBG_RS-375,Archaea,Euryarcheoata,null,null,novelFamily_I,null,null
TOBG_RS-372,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null
TOBG_RS-373,Bacteria,Gemmatimonadetes,ÂGemmatimonadetes,Gemmatimonadales,null,null,null
TOBG_SP-202,Bacteria,Planctomycetes,Phycisphaerae,novelOrder_D,FS140-16B-02marinegroup,null,null
TOBG_SP-203,Bacteria,Acidobacteria,null,null,novelFamily_B,null,null
TOBG_SP-200,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_I,null
TOBG_SP-201,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,null,null
TOBG_SP-3059,Archaea,Euryarcheoata,null,null,novelFamily_A,null,null
TOBG_MED-1155,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,null,null,null
TOBG_SP-3053,Bacteria,Proteobacteria,novelClass_B,null,null,null,null
TOBG_SP-3051,Archaea,Euryarcheoata,null,null,novelFamily_F,null,null
TOBG_SP-3050,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_SP-3056,Bacteria,Gemmatimonadetes,ÂGemmatimonadetes,null,null,null,null
TOBG_SP-3055,Bacteria,Proteobacteria,novelClass_A,null,null,null,null
TOBG_SP-3054,Archaea,Euryarcheoata,null,null,novelFamily_B,null,null
TOBG_MED-995,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,null,null
TOBG_MED-851,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_D,null
TOBG_MED-850,Bacteria,Cyanobacteria,null,Synechococcales,Synechococcaceae,Synechococcus,null
TOBG_MED-853,Archaea,Euryarcheoata,null,null,novelFamily_D,null,null
TOBG_MED-852,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_E,null,null,null
TOBG_MED-855,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_MED-854,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_A,null
TOBG_MED-857,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_H,null
TOBG_MED-856,Bacteria,Verrucomicrobia,Opitutae,novelOrder_B,null,null,null
TOBG_MED-859,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_C,null,null,null
TOBG_SAT-1448,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,null,null,null
TOBG_SAT-1449,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_SAT-93,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,null,null
TOBG_SAT-1446,Bacteria,novelPhylum_C,null,null,null,null,null
TOBG_RS-398,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_E,null
TOBG_RS-399,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_I,null
TOBG_RS-390,Bacteria,Proteobacteria,Gammaproteobacteria,novelOrder_D,null,null,null
TOBG_RS-392,Archaea,Euryarcheoata,null,null,novelFamily_H,null,null
TOBG_RS-393,Bacteria,Proteobacteria,Gammaproteobacteria,Acidiferrobacterales,Acidiferrobacteraceae,null,null
TOBG_RS-394,Bacteria,Chloroflexi,novelClass_E,novelOrder_A,null,null,null
TOBG_RS-395,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,novelGenus_I,null
TOBG_RS-434,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,null,null
TOBG_NP-1036,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,novel_familyE2,null,null
TOBG_NAT-44,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flammeovirgaceae,novelGenus_C,null
TOBG_RS-438,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_F,null
TOBG_CPC-38,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Stappia,null
TOBG_NAT-503,Bacteria,Chloroflexi,novelClass_E,novelOrder_D,null,null,null
TOBG_CPC-32,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Parvibaculum,null
TOBG_NAT-509,Bacteria,SBR1093,null,null,null,null,null
TOBG_CPC-30,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,SAR116cluster,null,null
TOBG_CPC-31,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Gimesia,null
TOBG_CPC-35,Bacteria,Cyanobacteria,null,Synechococcales,Synechococcaceae,Synechococcus,null
TOBG_MED-211,Archaea,Euryarcheoata,null,null,novelFamily_C,null,null
TOBG_MED-215,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,novel_genusE5,null
TOBG_NAT-279,Archaea,Euryarcheoata,null,null,novelFamily_B,null,null
TOBG_CPC-100,Bacteria,Cyanobacteria,null,Synechococcales,Synechococcaceae,Synechococcus,null
TOBG_SAT-1430,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,null,null,null
TOBG_NAT-218,Bacteria,Chloroflexi,novelClass_E,novelOrder_B,null,null,null
TOBG_NAT-219,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_NAT-214,Bacteria,Acidobacteria,null,null,novelFamily_A,null,null
TOBG_NAT-216,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,null
TOBG_NAT-217,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_NAT-210,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Cytophagaceae,Leeuwenhoekiella,null
TOBG_NAT-211,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_NAT-212,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,null
TOBG_SAT-20,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pusillimonas,null
TOBG_SAT-23,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Maricaulis,null
TOBG_SAT-22,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,null
TOBG_SAT-10,Bacteria,Poribacteria,null,null,null,null,null
TOBG_SAT-24,Bacteria,Marinimicrobia,null,null,null,null,null
TOBG_EAC-16,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanibulbus,null
